id,created_at,fav,rt,text,media1,media2,media3,media4,compound,neg,neu,pos
,2018-05-21T20:44:07,2,0,"@JenEnnenbach @jenniferkrneta @Jimi971 @Beatlebaby64 @juliematthews50 4.5"" heels?!  I fall in flats! https://t.co/nj0y6uLLeO",,,,,0,0,1,0
,2018-05-21T20:43:03,1,0,What was the word @rachelz971 ?  My damn phone rang,,,,,-0.4019,0.252,0.748,0
,2018-05-21T19:54:33,7,2,"I'm down with that
#ImpeachObama
#ImpeachObama
#ImpeachObama
#ImpeachObama
#ImpeachObama
#ImpeachObama
#ImpeachObama
#ImpeachObama 
#ImpeachObama
#ImpeachObama
#ImpeachObama
#ImpeachObama 
#ImpeachObama
#ImpeachObama
#ImpeachObama
#ImpeachObama https://t.co/qGnEgUpldw",,,,,0,0,1,0
,2018-05-21T17:07:10,2,0,@Jimi971 @Beatlebaby64 @JenEnnenbach @juliematthews50 @jenniferkrneta LOLZ!!! 🤣🤣🤣,,,,,0.7437,0,0.531,0.469
,2018-05-21T16:57:48,0,0,"I'm all a-twitter!
❤️❤️❤️❤️❤️❤️ https://t.co/VEjKQHkgWU",,,,,0,0,1,0
,2018-05-21T16:56:44,2,0,"Right.  And sleeping with a cobra makes me sleep deeper, knowing no one's gonna rape me at night

#MoLeg #MoneyBagsAl #KimShady @stlcao @HereLiesMoon  #HereLIESMoon #Moon🌛 #greitens @EricGreitens #MoGov #TaxCreditScam @scottfaughn @staceynewman #StaveyKNEWMan https://t.co/RLvOU7KMDU",,,,,-0.7845,0.187,0.813,0
,2018-05-21T16:53:22,0,2,"RT @Beatlebaby64: I kinda wish we'd stop differentiating ""first woman, first Eskimo, first biracial transgender cloned Martian,"" and just f…",,,,,0.1206,0.091,0.797,0.113
,2018-05-21T16:52:36,0,0,"Sick, sick burn! https://t.co/ZqPDeUyFBJ",,,,,-0.784,0.775,0.225,0
,2018-05-21T16:51:55,4,1,"GANG ~ it was late last night when this thread from @Hume came out.  Read through, then RT individually w/your thoughts! 🙄

#ThugDismissed
#GamesPeoplePlay

@RadioFreeAllman #RFA https://t.co/dUUiCDoBA8",,,,,0,0,1,0
,2018-05-21T15:58:23,1,0,"@TheDiamondFam @markmeyer11 @jaredjewelelrs The beauty with the pendant on it!  Yep ~ Alex and (??forgot his name, dang it!) got me right. 

It's perfect.  Lots of comments on the unusual chain.",,,,,0.892,0,0.717,0.283
,2018-05-21T15:56:50,0,8,RT @sigi_hill: @Str8DonLemon @Mikelkehoe @mikeparson @Eric_Schmitt @MattStoneABC @blackwidow07 @Neilin1Neil @dbongino @DRUDGE @BillEigel @J…,,,,,0,0,1,0
,2018-05-21T15:56:36,1,1,Whose side is she on?! https://t.co/49kULWn77u,,,,,0,0,1,0
,2018-05-21T15:56:01,0,17,"RT @Str8DonLemon: What deal did @Mikelkehoe cut with @mikeparson to enable this coup in #Greitens 

Also LIHTC ????

Somebody should be fol…",,,,,-0.4696,0.127,0.873,0
,2018-05-21T15:55:20,4,1,@joel_capizzi @Str8DonLemon @RealTravisCook @Avenge_mypeople @JCPenknife @blackwidow07 @philip_saulter @HotPokerPrinces @TessonFerryGOP @LarrySchweikart @smart_hillbilly .#LadderBoy,,,,,0,0,1,0
,2018-05-21T15:54:26,1,0,@Beatlebaby64 @JenEnnenbach @Jimi971 @juliematthews50 @jenniferkrneta We have TWO!!,,,,,0,0,1,0
,2018-05-21T13:53:47,0,7,RT @RadioFreeAllman: Calling all @jallman971 followers come on over to the new ‘RFA Twitter!! Thank you !,,,,,0.5229,0,0.816,0.184
,2018-05-21T13:51:26,0,5,RT @RadioFreeAllman: Good times at #RadioFreeAllman! https://t.co/kyFjjALDDe,,,,,0.4926,0,0.653,0.347
,2018-05-21T13:42:52,1,0,@kbailey971  https://t.co/1mcKmLnoYE,,,,,0,0,1,0
,2018-05-21T13:37:08,2,0,@Bren05_ @Beatlebaby64  https://t.co/KG7xt3OxnP,,,,,0,0,1,0
,2018-05-21T13:35:33,1,0,"It's SO friggin' cold in my office, I'm going to put the baseboard radiator on in Tim's office and sit there &amp; warm up!",,,,,0.2942,0,0.913,0.087
,2018-05-21T13:33:58,1,0,"Hillary thinks she's so effing funny, rubbing our noses in her stinking pile of Russian horseshit while speaking at Yale

@HillaryClinton
#CUNextTuesday https://t.co/3cK7nzwRsH",,,,,0.0184,0.122,0.753,0.125
,2018-05-21T13:31:57,4,0,"This is so you @TheNewRight 

@RadioFreeAllman #RFA https://t.co/wo3q7vWJeK",,,,,0,0,1,0
,2018-05-21T12:49:30,2,0,"Funny, but sad.

Except I've met most y'all.  And some of you are definitely STRANGER 

#AttentionWhore https://t.co/Wv8vMQQumF",,,,,0.09,0.175,0.592,0.233
,2018-05-21T12:48:19,4,1,"Please God, let this happen in my lifetime https://t.co/sCwF50nVWP",,,,,0.5267,0,0.614,0.386
,2018-05-21T04:05:51,0,0,Holy hell...the payoff is worth it https://t.co/JlbbFCFWRC,,,,,0.2263,0,0.759,0.241
,2018-05-21T03:03:53,1,0,@AskPadre @RadioFreeAllman Looks good on you Padre!,,,,,0.4926,0,0.653,0.347
,2018-05-21T03:03:24,1,0,"Because he's FISCALLY RESPONSIBLE

@AP4Liberty 
#AustinPetersenForSenate
#FireClaire🔥 https://t.co/iPIvpp8zPy",,,,,0.4648,0,0.698,0.302
,2018-05-21T03:01:46,1,0,OMG DO IT I DOUBLE-DOG DARE YOU! https://t.co/1HVaIYbJS1,,,,,0,0,1,0
,2018-05-21T03:00:01,0,88,RT @you: @realDonaldTrump Do you believe Donald?,,,,,0,0,1,0
,2018-05-21T02:59:23,5,1,Hume's Fan Club 🤘🤘 https://t.co/FYzSW3jLkx,,,,,0.3182,0,0.635,0.365
,2018-05-21T02:58:19,1,1,"@KyleKashuv Just betting you'll have a whole mailbox full of college offers unlike some others in your school in the public's eye

Nice work young man!",,,,,0.4753,0,0.886,0.114
,2018-05-21T02:56:25,1,0,.#PeterSENForSENate !!! https://t.co/nwDTz0e3MN,,,,,0,0,1,0
,2018-05-21T02:47:38,3,2,@RadioFreeAllman @hume Let's see if he answers that 2am phone call.,,,,,0,0,1,0
,2018-05-21T02:45:51,4,0,@RadioFreeAllman @hume Would be interesting to hear his voice read those Tweets ...,,,,,0.4019,0,0.816,0.184
,2018-05-21T01:37:04,2,0,@jenniferkrneta @shockerdom2 @muellersaide @RadioFreeAllman No shit ~,,,,,-0.7003,0.592,0.408,0
,2018-05-21T01:36:24,2,0,"Wait a second.  I know this guy!  I've seen this before ...

#RFA #RadioFreeAllman
@RadioFreeAllman

#SomeoneHasAManCrush
#TrollDismissed
#ButtFetishMuchDave https://t.co/4g3RR0x65A",,,,,0,0,1,0
,2018-05-21T01:34:12,1,1,"Ooooh, something tells me we're about to have #TheBigReveal

@shockerdom1
@shockerdom2
@muellersaide
@ ?????

#RFA #RadioFreeAllman
@RadioFreeAllman https://t.co/PWv9c1Kkcb",,,,,0,0,1,0
,2018-05-21T01:31:26,1,0,"ANOTHER account?!  My God, this guy wasn't kidding!  

@AlmanFree @shockerdom1 @shockerdom2  &amp; @Muellersaide?

Is this cat on FB talking like this to teen girls in his hood?  

#RadioFreeAllman 
#SomeoneHasAManCrush
#Dipshidiot
#TrollDismissed

@RadioFreeAllman https://t.co/SZAWfoftX8",,,,,0.6628,0.035,0.81,0.155
,2018-05-21T01:25:29,0,0,"Retweet without further comment because what @AlmanFree @shockerdom1 @muellersaide said was beyond heinous.  

Only a really fat, partially bearded, bald, ugly guy probably molested by his mom could say such a thing about someone else's mom https://t.co/N6KDHVyV14",,,,,-0.7351,0.158,0.842,0
,2018-05-21T01:21:19,1,0,@TheNewRight @Kleenex @RadioFreeAllman Too far? 🙄,,,,,0,0,1,0
,2018-05-21T01:17:41,1,1,"I've seen this profile before, so now we have @AlmanFree @shockerdom1 AND @Muellersaide? 

What other accounts does he have?  What does this guy do for a living that he can diddle 1k accounts, among other things

#RFA #RadioFreeAllman
#SaulGoodMan
#TrollDismissed https://t.co/810QaiNoVw",,,,,0,0,1,0
,2018-05-21T01:13:38,2,1,".#Cults, #Racism, #HatefulViews

As my momma would say, ""You hate in yourself that which you hate in others"".  Basically #transference

#TrollDismissed #RFA
#SomebodysGotAManCrush
#GamesPeoplePlay https://t.co/iv2tygZC5G",,,,,-0.8126,0.243,0.757,0
,2018-05-21T01:08:20,5,2,".#Pfffffffffftttt I can't even surpass @Hume's comment here

 @AlmanFree or @shockerdom1
 or whatever he calls himself 

#TrollDismissed 
#SaulGoodMan
#ButtFetishMuchDave

@RadioFreeAllman #RFA https://t.co/yUwfmKYNHJ",,,,,0,0,1,0
,2018-05-21T00:56:50,4,0,"Keeping those hands busy with 1k accounts sure beats joeying to your nemesis visage, right @shockerdom1 @Kleenex

@RadioFreeAllman #RFA #RadioFreeAllman

#TrollDismissed #GamesPeoplePlay https://t.co/rNRAnES067",,,,,0.3182,0,0.905,0.095
,2018-05-21T00:39:55,1,1,"Like a #SNLSkit #ImALawyer #SaulGoodMan #Dipshidiot 

#StreetOfDreams
@RadioFreeAllman  #RFA
#RadioFreeAllman
#HotPokerTweetGang
#TrollDismissed https://t.co/WOjfBUd1PC",,,,,0.3612,0,0.815,0.185
,2018-05-21T00:34:02,1,0,"Why, @Hume?  #PrayTell

#TrollDismissed
#ParodyAccount101
#GamesPeoplePlay

@RadioFreeAllman #RFA
#RadioFreeAllman https://t.co/KYKNj5qHM3",,,,,0,0,1,0
,2018-05-21T00:32:04,2,1,"When @Hume is bored, s/he will find SOMETHING to do

This #Dipshidiot thinks he's so fucking genius with his #FakeAccount, trying to pass himself off as the REAL @RadioFreeAllman #RFA

#GamesPeoplePlay
#TrollDismissed
@shockerdom1 https://t.co/dzy3WqSzKN",,,,,-0.2732,0.06,0.94,0
,2018-05-21T00:26:12,2,1,"So, it's okay to write shit like this when you're a #FakeAccount trying to pass yourself off as a legit, real person

#SadLonelyLiberal
#TrollDismissed #RFA @shockerdom1 #GamesPeoplePlay

@RadioFreeAllman https://t.co/vPWLofVfAi",,,,,0.0202,0.112,0.744,0.145
,2018-05-21T00:19:46,2,0,"What the fu....?!  Who unfollows @Hume after following him/her?  

#QuePasa #RFA #GamesPeoplePlay 
#TrollDismissed

Does @RadioFreeAllman know about these shenanigans?

#RFA #RadioFreeAllman https://t.co/QfbsU4jEEb",,,,,0,0,1,0
,2018-05-21T00:14:24,2,1,"You really have to look close to distinguish between the faux account &amp; the real deal.  

#TrollDismissed
#FakeAccount
#RFA #RadioFreeAllman
@RadioFreeAllman https://t.co/ZzLTW56ysA",,,,,0,0,1,0
,2018-05-21T00:06:44,2,1,"Go HERE to watch live feed of Kilauea Volcano ~ like me

https://t.co/6eeIOl9v1b",,,,,0.3612,0,0.815,0.185
,2018-05-20T23:04:43,2,1,"LOLZ This thread ~ a new #JamieAllman hater (read: man-crusher) is about to be as exposed as #HumaAbedin's pedophile husband 
 
Read the whole thread ~ don't it by skipping ahead https://t.co/dUUiCDoBA8",,,,,0.3254,0.122,0.746,0.132
,2018-05-20T21:47:11,1,0,@rachelz971 Ewww Rach!  Less crunchy?  May as well just eat mashed potatoes! 😃😅🤣 https://t.co/x69Jq4VDOT,,,,,0.3987,0,0.829,0.171
,2018-05-20T21:45:14,0,7,"RT @YearOfZero: I hear STERLING BANK is a great place to bank!

#MoLeg #MoGov #Greitens #Missouri #stlouis #MoSen https://t.co/7wkigEyvAC",,,,,0.6588,0,0.785,0.215
,2018-05-20T17:06:30,2,1,"Nah, the Queen's seat would not have been obstructed if someone sat in that seat.  Ruin it for everyone @people ~ we all knew it was an honorary spot for #Diana https://t.co/bD1PQ2j5md",,,,,-0.4215,0.146,0.787,0.067
,2018-05-20T17:02:15,0,0,"THIS is a HUGE problem @stlcao
#ThanksKimShady #KimShady 
#StLouisCity 
 https://t.co/CrP8pJR1sL",,,,,0.0857,0.212,0.55,0.238
,2018-05-20T16:59:13,0,779,"RT @AnnCoulter: .@SteveScalise: Please fire the pollster who told you to say the omnibus bill provided a ""DOWNPAYMENT"" on the wall.  Everyo…",,,,,-0.0258,0.101,0.802,0.097
,2018-05-20T16:58:29,1,0,"@Beatlebaby64 @jenniferkrneta Oh, I don't disagree sis, but when you want a potato chip...!",,,,,0.3257,0,0.75,0.25
,2018-05-20T16:57:02,0,10,"RT @YearOfZero: Top 5 reasons KC STAR IS FAKE NEWS  

1. Cuz they are 
2. Cuz they are 
3. Cuz they are 
4. Cuz they are 
5. Cuz they are…",,,,,-0.4648,0.117,0.827,0.055
,2018-05-20T16:56:55,2,1,.@KCStar is #FakeNews &amp; their editorials are allegedly paid for by those are benefiting from the #MoTaxScam #greitens #MoGov @EricGreitens blew apart https://t.co/S4niLxRFrW,,,,,0,0,1,0
,2018-05-20T16:54:58,7,7,"The Trail ~ but WHO'S #TheFunder?!

#greitens #GreitensTrial 
#MoTaxScam
#MoLeg
#MoGov

@DRUDGE_REPORT 
@seanhannity 
@marklevinshow https://t.co/EH7lAT9qEm",,,,,0,0,1,0
,2018-05-20T16:52:49,2,0,@Beatlebaby64 @Jimi971 @jenniferkrneta @juliematthews50 I was lagging still from Thursday so a full belly of Mongolian BBQ &amp; sushi put me right in to a food coma,,,,,-0.2732,0.084,0.916,0
,2018-05-20T16:51:10,0,69,RT @KTHopkins: https://t.co/1x7V57Xxxc,,,,,0,0,1,0
,2018-05-20T16:49:58,4,3,"WHAAAAAAT

#RemoveKimGardner
#KimShady 
#GreitensTrial 
#MoGov
#MoLeg https://t.co/yT0yeqVIgV",,,,,0,0,1,0
,2018-05-20T16:46:06,1,1,"The videos, pictures are incredible.  The sound of lava ""fountaining"" is the sound of nightmares

#KilaueaVolcano https://t.co/r68CVMXRr1",,,,,0,0,1,0
,2018-05-20T16:18:03,0,0,"Fissure 20 has been extremely active...

#KilaueaVolcano https://t.co/rXr8ToajE5",,,,,0,0,1,0
,2018-05-20T16:13:14,0,1753,RT @GayRepublicSwag: Do you support giving the government the power to take away the people's Second Amendment? Vote and retweet. #guncontr…,,,,,0.6249,0,0.788,0.212
,2018-05-20T16:09:10,1,0,Oh Lord ... https://t.co/JPeLroyDAP,,,,,0,0,1,0
,2018-05-20T14:13:06,2,0,"@Jimi971 @Beatlebaby64 @jenniferkrneta @juliematthews50 Congrats, dad!  Yep, I can remember the craziness over my graduation day.  I don't recall much of the night, though.  The ONE time my parents let me drink, but we had to turn in our keys to the host parents...",,,,,0.3164,0.04,0.869,0.091
,2018-05-20T13:52:07,1,0,https://t.co/TXmPEcWReZ,,,,,0,0,1,0
,2018-05-20T13:51:55,1,0,https://t.co/VYCh72Zw31,,,,,0,0,1,0
,2018-05-20T13:51:39,1,0,https://t.co/U9ZXjiCtPT,,,,,0,0,1,0
,2018-05-20T13:50:10,8,5,"Someone ( @ChrisHayesTV ) is DOING THE HARD WORK. 

We need NATIONAL RECOGNITION for what's really happening to @EricGreitens #MoGov and get to the bottom of these tax schemes

#MoLeg #GreitensWitchHunt

@DRUDGE_REPORT 
@marklevinshow 
@seanhannity 

#KimShady @stlcao",,,,,-0.2808,0.061,0.939,0
,2018-05-20T13:36:51,10,7,"Follow the Money Trail.

Don't think for one second this is over.  #MoLeg still hates #MoGov for cutting off their #GravyTrain https://t.co/0frUrUSHX1",,,,,-0.5267,0.18,0.82,0
,2018-05-20T13:33:22,2,0,"@jenniferkrneta I'll eat Baked Lays in a pinch, like, if it's all to choose from between that and Funyums",,,,,0.3612,0,0.872,0.128
,2018-05-20T13:30:55,11,5,"When you see something like this, you just have to wonder about our education system.

#MoHR2 
#MoLeg https://t.co/iIcjLkwPIS",,,,,0.3612,0,0.872,0.128
,2018-05-20T13:25:56,1,0,"Let's make this a thing.

Thoughts, peeps? https://t.co/pSesKcARYP",,,,,0,0,1,0
,2018-05-20T13:24:54,1,0,"@rachelz971 Wavy Lays are better. 

Ruffles disintegrate under mastication too quick.  Wavy Lays hold up just a smidge longer.

Pringles are the perfect road trip food.  They don't taste like they used to before the Food Police started bitching about trans fat etc, though.  Salt &amp; Vinegar!!",,,,,0.609,0.079,0.787,0.135
,2018-05-20T13:19:37,2,0,@Jimi971 @Beatlebaby64 @jenniferkrneta @juliematthews50 I'm up.,,,,,0,0,1,0
,2018-05-20T01:26:51,12,3,Hold my Diet Coke he said... https://t.co/tF9urjUS4N,,,,,0,0,1,0
,2018-05-20T01:23:13,1,0,"How bad MS-13 is when the @ChurchOfSatan doesn't want anything to do with you
🤣😂😆😅😂😁😀😅🤣😆 https://t.co/vceFMzC26K",,,,,-0.575,0.252,0.748,0
,2018-05-20T01:19:53,2,0,"@TheNewRight I got you there, didn't I",,,,,0,0,1,0
,2018-05-20T00:18:48,1,0,"We recorded the #Preakness &amp; went to dinner.  Just watched the race again for the 3rd time ~ if this had been a longer track, #Justify  would have been beaten, but fate...",,,,,-0.2263,0.061,0.939,0
,2018-05-19T23:58:19,1,1,"@EvaLovasco @AP4Liberty @clairecmc An agnostic, who balances law against the Constitution, will ensure freedom OF religion, not FROM.",,,,,0.7783,0,0.702,0.298
,2018-05-19T20:49:07,3,0,"Why do we have such a problem with teens &amp; rage?!  I'm looking at YOU, parents...

https://t.co/23bStX9V5q",,,,,-0.4574,0.166,0.834,0
,2018-05-19T17:29:50,2,0,@HonkyTonkJew @ShwMeGrl Two of his ex's we're at the wedding.,,,,,0,0,1,0
,2018-05-19T16:51:57,1,1,"@skoalbandit1776 You forgot lazy, ugly ... shut up bitch, go fix me a turkey pot pie",,,,,-0.8625,0.444,0.556,0
,2018-05-19T16:50:45,0,0,"@true_pundit I looked at the actual polling info &amp; Dems still hold the lead, but most are WELL within the margin of error.  AND the points are narrowing weekly!",,,,,0.2285,0.104,0.765,0.131
,2018-05-19T16:46:44,1,0,"@ShwMeGrl @HonkyTonkJew Jeebus, if Harry's the empath &amp; RMM is truly the Narc some say she is, I see two kids (1for insurance that her place is marked) and 8 years.",,,,,0.4404,0,0.906,0.094
,2018-05-19T16:44:56,1,0,@Moi26884077 @DailyMailUK @MailOnline Hahaha!  Yes!!,,,,,0.8007,0,0.295,0.705
,2018-05-19T16:44:42,0,0,@DailyMailUK @MailOnline Who?  Where?,,,,,0,0,1,0
,2018-05-19T16:44:11,0,0,@joelcurrier @stltoday And the media is there.  Disgusting.,,,,,-0.5267,0.327,0.673,0
,2018-05-19T15:56:11,1,0,"Does @NancyPelosi KNOW she's lying, conflating &amp; playing loose with the truth when she does this sort of shit? 
 https://t.co/UuJYSioA7S",,,,,-0.7574,0.334,0.523,0.143
,2018-05-19T15:53:34,0,7,"RT @YearOfZero: Why don’t you audit the Low Income Housing Tax Credit or how much month was spent on lying Kim Gardner’s farce?

#moleg #mo…",,,,,-0.6808,0.258,0.66,0.082
,2018-05-19T15:51:50,0,2071,"RT @AmyMek: DEMAND RACIST ANTI-COP JHADI RESIGNS FROM NJ SCHOOL BOARD!

CALL Tel: 973-762-5600

Stephanie Lawson-Muhammad, a NJ Board of Ed…",,,,,-0.8831,0.377,0.623,0
,2018-05-19T15:46:48,0,0,@clarkeys6l @ninekiller I saw her actually laughing one time &amp; her face was so much more acceptable,,,,,0.7233,0,0.698,0.302
,2018-05-19T14:01:23,0,0,"I loved his address.  He brought it all back to #love.

#RoyalWedding https://t.co/ncAeGWkAFn",,,,,0.5994,0,0.738,0.262
,2018-05-19T13:59:58,3,0,"Ouch!  We got the ""point"" Cap'n!

@AP4Liberty #FireClaire🔥 
#PeterSENForSENate
#MoSen
#TeamLiberty https://t.co/1mo1N9A48I",,,,,0,0,1,0
,2018-05-19T13:58:16,8,3,"Let's get @AGJoshHawley @HawleyMO to gracefully bow out &amp; support @AP4Liberty 

Josh was a reluctant recruit for #MoSen; we don't need any more of #ClaireBear's shenanigans in tipping elections her way

#PeterSENForSENate
#FireClaire🔥 
@clairecmc https://t.co/b5J4UgHTIZ",,,,,0.6249,0.051,0.793,0.156
,2018-05-19T13:43:58,3,1,"@CurtisKingsley @TheNewRight West Point: Doody, Honor, Country 😂😂",,,,,0.4939,0,0.686,0.314
,2018-05-19T13:18:26,0,1390,"RT @RagingGayCons: BREAKING NEWS: Not a single NRA member has ever committed a school shooting. Yet, leftists blame the NRA &amp; millions of i…",,,,,-0.0772,0.098,0.816,0.086
,2018-05-19T13:16:43,0,0,"Uhm, that looks nasty!  What is it?? https://t.co/3BBqFXAZdx",,,,,-0.643,0.378,0.622,0
,2018-05-19T13:01:54,0,0,I pray for this man regularly https://t.co/V4ZmvbDkNt,,,,,0.3182,0,0.685,0.315
,2018-05-19T13:00:34,0,0,Sorry.  Couldn't help myself https://t.co/ixEZb5e16H,,,,,-0.3732,0.543,0.457,0
,2018-05-19T12:59:46,4,1,"Whoa ... so someone DID misuse The Mission Continues donor list...

#Greitens political enemies used it to attack him!  Why is THIS not against the law?! https://t.co/4USDKktu6E",,,,,-0.7835,0.216,0.784,0
,2018-05-19T12:57:06,1,1,".#PeterSENForSENate
#FireClaire🔥
#AustinPetersenForSenate
@AP4Liberty https://t.co/aZAraIRRMy",,,,,0,0,1,0
,2018-05-19T12:25:32,0,10,"RT @caesar718: #KimShady just can’t admit she attempted to prosecute a case w/ no evidence, hired an invstgr who lied on the stand, trying…",,,,,-0.6908,0.265,0.671,0.064
,2018-05-19T12:09:08,0,0,Not even going to lie.  Been watching this #RoyalWedding for an hour &amp; non-stop tears.,,,,,-0.2263,0.119,0.881,0
,2018-05-19T11:59:07,0,591,RT @aveirjapan: https://t.co/OFaKhiTeW2,,,,,0,0,1,0
