id,created_at,fav,rt,text,media1,media2,media3,media4,compound,neg,neu,pos
,2018-05-22T06:05:42,0,7,RT @Jesus_isPeace: #Obamagate #CrossfireHurricane #CCOT #PJNet #MAGA #KAG 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/rD0LtPFloS,,,,,0,0,1,0
,2018-05-22T06:05:20,0,83,RT @DRUDGE_REPORT: WHITE HOUSE MEET SET OVER SPOOK SPYING https://t.co/3ph34BbH2l,,,,,0,0,1,0
,2018-05-22T05:57:14,5,3,"For starters --&gt; 
#ArrestHillary
#ArrestObama
#ArrestComey https://t.co/yHWiDMl9Se",,,,,0,0,1,0
,2018-05-22T05:56:09,0,2,RT @KGBKomrad: Yes #WINNING https://t.co/LWvoVlRLPN,,,,,0.4019,0,0.597,0.403
,2018-05-22T05:55:20,0,73,"RT @sandy45_46: https://t.co/lg5yYC3yty

JUST IN: IGs Report On Clinton Email Scandal To Target FBI Leaders...Comey
Deserves A Cell In Gitm…",,,,,-0.4404,0.139,0.861,0
,2018-05-22T05:52:21,7,0,"Correct.  The Left loves to invent, identify problems --&gt;  but they never ever want to fix them!  It's why we must #VoteDemsOUT https://t.co/P2fuJleOPC",,,,,0.1177,0.135,0.774,0.091
,2018-05-22T05:47:09,0,513,RT @Mike_Press19: Another controversy by Stormy Daniels Saying She ‘Technically’ Didn’t Sleep With The Us President &lt; America Fans https://…,,,,,0,0,1,0
,2018-05-22T05:46:38,0,132,"RT @StanM3: Austria- Two asylum seekers masturbated in front of children in the children's pool in Vöcklabruck. 
https://t.co/BbSLis5A0w ht…",,,,,0,0,1,0
,2018-05-22T05:45:28,4,3,"Isn't it time for Rosenstein to resign???
#VoteDemsOUT https://t.co/P1oZxpuzdI",,,,,-0.4479,0.269,0.731,0
,2018-05-22T05:44:43,0,559,RT @zerohedge: FBI Informant Stefan Halper Paid Over $1 Million By Obama Admin; Spied On Trump Aide After Election https://t.co/APBc1tysDb,,,,,0,0,1,0
,2018-05-22T05:43:28,29,12,"Apparently, ROD ROSENSTEIN is a hothead, and he is prone to vicious outbursts at the DOJ.  Things are not very pleasant at the agency these days.  Rosenstein is on edge according to observers.",,,,,-0.6618,0.153,0.847,0
,2018-05-22T05:34:20,8,3,"Who does DOJ report to, if not Congress and the President? They have to give the requested documents to Congress and We The People!  We demand it!",,,,,-0.2695,0.074,0.926,0
,2018-05-22T05:31:12,6,3,"DEMOCRATS at DOJ and FBI don't want to reveal documents to Congress. They report to Congress.  If they refuse to reveal documents &amp; offer transparency, these people need to be fired! #VoteDemsOUT",,,,,-0.7441,0.201,0.799,0
,2018-05-22T05:25:42,5,2,"Hillary does have a personality disorder. She's a chameleon of epic proportions -- remember her fake southern drawl when addressing a crowd of southerners? She's fake, phony, a liar, a leftist. #VoteDemsOUT https://t.co/mXBHyid3e7",,,,,-0.9042,0.337,0.663,0
,2018-05-22T05:24:06,0,739,RT @tracybeanz: It’s all coming apart. What a week so far. https://t.co/ZCotL6FTk9,,,,,0,0,1,0
,2018-05-22T05:23:47,5,4,"""On Sunday night Tom Fitton from Judicial Watch tweeted out to President Donald Trump that Barack Obama could still be impeached and barred from public office every again.""",,,,,0,0,1,0
,2018-05-22T05:23:04,6,4,"""It would not be hard for Congress to impeach Barack Obama for spying on the opposition candidate during a national election.""
https://t.co/UdvNOwZ4S3",,,,,0.0762,0,0.939,0.061
,2018-05-22T05:20:13,0,5,RT @USSANews: There May be an Impeachment in the Works… But it Won’t Be #Trump - https://t.co/u1BzHuwiNR https://t.co/OTHjhdGjwr,,,,,0,0,1,0
,2018-05-22T05:19:57,3,1,#ImpeachObama https://t.co/MVZPR2Wdh0,,,,,0,0,1,0
,2018-05-22T05:19:10,10,6,"FBI informant scandal engulfs Washington DC. Shame on Democrats &amp; their surrogates in the intel community who violated the US Constitution, spying on another candidate's campaign, then trying to derail his presidency after he won. #VoteDemsOUT",,,,,-0.7845,0.251,0.67,0.08
,2018-05-22T05:17:08,4,1,What?  Another participation trophy? https://t.co/U7sVFiBHYY,,,,,0,0,1,0
,2018-05-22T05:16:02,0,1062,RT @RealMAGASteve: These are the conditions in @RepAdamSchiff’s district in CA. He is far more of a threat to his constituents than he says…,,,,,-0.5688,0.143,0.857,0
,2018-05-22T05:15:40,0,280,"RT @BrotherVet: We The People

Want Jim Jordan
For Speaker of the House

#JimJordanForSpeakerOfTheHouse

@eavesdropann @Mariatweets3 https:…",,,,,0.0772,0,0.925,0.075
,2018-05-22T05:15:29,0,62,"RT @RevAnthonyWood: A truly converted Christian will:

1. Recognize their sin (Matt 12:41)

2. Feel sorrow for their sin (Matt 21:29-32)

3…",,,,,-0.8271,0.348,0.557,0.095
,2018-05-22T05:15:11,2,2,Heads need to roll!  #ArrestComey #ArrestBrennan #ArrestClapper https://t.co/IMsi7kffJF,,,,,0,0,1,0
,2018-05-22T05:14:37,0,3,RT @BiddyThe: -----USA IS LUCKY #CROOKED HILLARY LOST THE ELECTION----- https://t.co/6fSGTbxVjh,,,,,0.128,0.195,0.578,0.227
,2018-05-22T05:13:51,9,4,"JOHN BRENNAN incorrectly refers to our nation as a democracy.  Wrong!  We are a republic!  Pure democracy is mob rule. Everything Brennan &amp; Clapper railed against, they are guilty of. #VoteDemsOUT",,,,,-0.7568,0.194,0.806,0
,2018-05-22T05:11:25,0,303,RT @SharylAttkisson: (2/3)  ...including placing at least one spy/informant close to Trump campaign &amp; wiretapping or surveilling at least s…,,,,,0,0,1,0
,2018-05-22T05:11:11,0,405,"RT @SharylAttkisson: (1/3) There are at least 2 possible scenarios: #1 In 2016, before anybody thought @realDonaldTrump would win, the FBI…",,,,,0.5859,0,0.833,0.167
,2018-05-22T05:10:47,0,831,"RT @SharylAttkisson: If you suspect Russia may try to interfere should the tact be: 1. Wiretap, surveil &amp; plant informants w/ one political…",,,,,-0.296,0.091,0.909,0
,2018-05-22T05:10:34,0,442,"RT @SharylAttkisson: #1 is more effective if the candidate is the target and you want to get political intel against him.
#2 is more effect…",,,,,0.5709,0,0.831,0.169
,2018-05-22T05:10:19,0,2779,"RT @seanmdav: Weird: FBI spied on Trump campaign.
Weirder: Alleged FBI spy endorsed Hillary.
Weirdest: He endorsed her in an exclusive inte…",,,,,0.1027,0.192,0.602,0.207
,2018-05-22T05:09:30,0,179,RT @SharylAttkisson: I wouldn't call it so much practice as symptomatic of corruption and alleged crimes within our own government/intel co…,,,,,0,0,1,0
,2018-05-22T05:09:14,0,3319,"RT @SharylAttkisson: ""Flood is coming.""",,,,,0,0,1,0
,2018-05-22T05:09:09,0,2039,"RT @SharylAttkisson: NEW FBI EMAILS REVEAL the ""Sensitive Matter Team"" inside the FBI that dealt with anti-Trump ""dossier"" and tracked the…",,,,,0.0258,0,0.948,0.052
,2018-05-22T05:08:29,0,1160,"RT @SharylAttkisson: ""Flood is coming."" ""Sensitive Matters Team."" New FBI emails. @SenRonJohnson @realDonaldTrump https://t.co/CW1XAvPNll h…",,,,,0.0258,0,0.927,0.073
,2018-05-22T05:07:20,0,388,RT @SharylAttkisson: UPDATED: DOJ FBI Personnel Change Chart https://t.co/00D4woKqhi https://t.co/WlbLqOyLt3,,,,,0,0,1,0
,2018-05-22T05:06:43,10,4,"FBI rigged the Clinton email investigation and went after candidate Trump, a clear violation of the Hatch Act.",,,,,-0.4767,0.256,0.628,0.117
,2018-05-22T05:05:44,6,5,"OBAMA admin ""SPY SCANDAL"" is the worst political scandal in U.S. history.  Obama politicized &amp; weaponized DOJ, FBI, CIA &amp; IRS to go after Trump and conservatives.  Heads must roll!  #ArrestObama",,,,,-0.8984,0.281,0.719,0
,2018-05-22T05:00:51,2,0,‘Too inconvenient’: Trump goes rogue on phone security https://t.co/rFyfCp2DWI via @politico,,,,,0.34,0,0.806,0.194
,2018-05-22T04:59:16,0,1,RT @HollywoodUSArmy: @msa_holly #ImpeachObama,,,,,0,0,1,0
,2018-05-22T04:58:50,6,3,"@HollywoodUSArmy @netflix and the obamas can go pound sand.  Because of these anti-Americans, I will be canceling my Netflix subscription.",,,,,0,0,1,0
,2018-05-22T04:56:09,0,2369,"RT @TomFitton: So it looks like Obama gang began spy operation against @RealDonaldTrump, now being run by Mueller, months earlier than prev…",,,,,0.4144,0,0.884,0.116
,2018-05-22T04:55:43,0,11219,"RT @DiamondandSilk: We told y'all way back then whats unfolding right now.  This Obamagate collusion is some unbelievable hypocrisy.
Maybe…",,,,,0.2023,0,0.913,0.087
,2018-05-22T04:54:25,0,1116,"RT @John_KissMyBot: Maria Bartiromo:  @MariaBartiromo 👉The DOJ, FBI, IRS, CIA Were ‘All Involved in Trying to Take Down Donald Trump 

Just…",,,,,0,0,1,0
,2018-05-22T04:54:09,0,11202,RT @RealJamesWoods: “There is nothing more dangerous to the welfare of our republic than operatives from three-letter agencies taking sides…,,,,,0.4158,0,0.873,0.127
,2018-05-22T04:53:57,3,2,"FBI scandal bigger than Watergate? -- Could be, and the dishonest press should cover it that way, too https://t.co/jX6PY5oOho #FoxNews",,,,,-0.765,0.268,0.732,0
,2018-05-22T04:53:18,0,13,"RT @Snap_Politics: BLOCK ADS UNTIL TWITTER STOPS SHADOWBANNING CONSERVATIVES:
Go to Profile
Then Settings and Privacy
Then Privacy and Safe…",,,,,-0.7154,0.249,0.751,0
,2018-05-22T04:51:08,6,0,LOVE THIS BIO --&gt; Prez Trump is the Savior of America from the plague of Liberalism &amp; Globalization.,,,,,0.7125,0,0.775,0.225
,2018-05-22T04:50:36,0,1283,"RT @USAHotLips: FBI Informant Stefan Halper Paid Over $1 Million By Obama Admin; Spied On Trump Aide After Election

So what are we waiting…",,,,,0,0,1,0
,2018-05-22T04:48:39,0,3,RT @rodtatro: Mark Levin Audio Rewind - 5/21/18 https://t.co/cAJXJV3bSh,,,,,0,0,1,0
,2018-05-22T04:47:43,13,7,"LONG ISLAND is battling with the criminal MS-13 gang whose motto is:  ""RAPE, CONTROL, KILL.""  These are animals, folks!
#VoteDemsOUT",,,,,-0.6996,0.243,0.757,0
,2018-05-22T04:45:37,7,3,"So many buffoons on cable news --&gt; Leftist talking heads now complaining that Trump MS-13 ""animals"" remark is racist.  Thank goodness I don't watch those propaganda stations - @cnn @msnbc.",,,,,0.1129,0.161,0.638,0.201
,2018-05-22T00:12:28,5,1,Media lying about dangers of revealing the agent -- is only tyring to cover their asses and the guilty Democrats they are protecting with #FakeNews! #VoteDemsOUT,,,,,-0.8655,0.296,0.704,0
,2018-05-22T00:09:24,7,3,Chuck Schumer is the worst possible Democratic leader on foreign policy at the worst possible time https://t.co/NKaDgyQEYp by @Schwarz,,,,,-0.8481,0.325,0.675,0
,2018-05-22T00:08:07,5,4,"Nolte:  Ex-CIA Director John Brennan Threatens Paul Ryan, Mitch McConnell for 'Enabling' Trump. SOUNDS LIKE BRENNAN IS THE CRIMINAL HERE! #VoteDemsOUT https://t.co/te3W5JAPeu",,,,,-0.5848,0.24,0.649,0.11
,2018-05-22T00:01:06,19,11,My good friend is a female gay cop in Los Angeles.  She strongly feels that EVERYONE SHOULD OWN A GUN b/c cops can only stop a criminal AFTER a crime has been committed. People w/guns can prevent crimes! #2A,,,,,-0.481,0.251,0.521,0.228
,2018-05-21T23:56:20,4,3,"I love that Gov. Abbott is giving guns away!  Way to go!  In America, we have the right to self-defense. 2nd Amendment only says that Govt can't infringe on that right. https://t.co/ZQzAs9rVFw",,,,,0.8011,0,0.801,0.199
,2018-05-21T23:52:33,10,2,Donald Trump Praises NASCAR Drivers for Standing During the National Anthem | Breitbart https://t.co/DYoC9dI8ZM,,,,,0.5267,0,0.779,0.221
,2018-05-21T23:50:08,4,5,FBI ‘Spy’ Stefan Halper Wanted a Job in Donald Trump’s Administration | Breitbart https://t.co/Mai4AstyV5,,,,,0,0,1,0
,2018-05-21T23:49:31,8,2,Dennis Prager: God-Free College Campuses ‘Produce Stupidity’ https://t.co/SB4RmRMhzm,,,,,0,0,1,0
,2018-05-21T23:48:47,0,108,RT @TheRealJohnHCox: Big applause to the Corona City Council. @GavinNewsom’s sanctuary state will end &amp; getting these bad guys out of CA wi…,,,,,-0.1779,0.128,0.769,0.103
,2018-05-21T23:48:35,0,42,RT @TheRealJohnHCox: Reports of more liberal #FakeNews trying to suppress our #GOP vote. #ReadDisclaimers #BewareofBloomberg #WhenDemocrats…,,,,,0,0,1,0
,2018-05-21T23:48:26,0,64,RT @TheRealJohnHCox: Gavin Newsom’s Democrats will do anything to keep a Republican off the ballot in Nov &amp;  prevent the gas tax repeal. Fi…,,,,,0.0258,0,0.952,0.048
,2018-05-21T23:48:17,0,40,RT @TheRealJohnHCox: I’ve said this before and I agree 110% with @LilaGraceRose. https://t.co/YVbEEWGGhR,,,,,0.3612,0,0.815,0.185
,2018-05-21T23:48:01,0,258,RT @FoxNews: .@TheRealJohnHCox: “What happened to the rule of law?... The Rule of law is what makes this country the most successful countr…,,,,,0.624,0,0.843,0.157
,2018-05-21T23:47:52,0,60,"RT @TheRealJohnHCox: #VoteJohnCoxforGovernor #Endorsed by @realDonaldTrump, @newtgingrich and @HJTA! #GOP https://t.co/HKr9y7FIzM",,,,,0,0,1,0
,2018-05-21T23:47:42,0,38,RT @TheRealJohnHCox: Just spoke to a group of charter school parents &amp; they were steaming mad about the Democrat billionaires’ #fakenews &amp;…,,,,,-0.4939,0.138,0.862,0
,2018-05-21T23:46:53,6,1,This is an awful shame! Sad that blacks now support segregation -- just like in the old days. Going Backwards! https://t.co/xeBlDCgg8H,,,,,-0.6792,0.316,0.516,0.168
,2018-05-21T23:43:35,21,10,"FBI &amp; DOJ gave Clinton a pass, but are biased against this president.  How is that working for the best interest of the American people?  FBI and DOJ report to Congress &amp; We The People.  They are not above the law &amp; should be held to account for their crimes against the US!",,,,,0.857,0.043,0.794,0.163
,2018-05-21T23:39:45,16,7,Sen. Lindsay Graham --&gt; We finally have a president who is willing to get tough with Iran. Getting out of that terrible Iran Nuke Deal was the best thing we could do.,,,,,0.1531,0.125,0.761,0.114
,2018-05-21T22:40:31,5,3,"Economist Tom Woods says:  The LEFT has run inner city schools for 50 years. And they are a colassal failure because any increase in taxes for schools ALL goes to the teachers unions, not the classroom or the students!  #VoteDemsOUT",,,,,-0.3164,0.084,0.863,0.054
,2018-05-21T22:37:41,8,4,"Tom Fitton of Judicial Watch says A DOJ Spying Investigation would be a win for the Rule of Law!
#VoteDemsOUT",,,,,0.6239,0,0.806,0.194
,2018-05-21T20:54:32,8,1,"Hard to see how a year-long investigation won’t come down hard on fmr FBI Dir James Comey &amp; fmr Atty Gen Loretta Lynch, who definitely wasn’t playing mahjong in a secret “no aides allowed” meeting w/ former President Clinton on a Phoenix airport tarmac.",,,,,0.4019,0.063,0.835,0.102
,2018-05-21T20:52:45,8,3,"PENN, Hillary 08 campaign strategist, wkd 4 Clintons since 90s, lowers boom on Mueller, Rosenstein, Chris Steele, Clinton Fndtn &amp; intel community’s DEEP STATE, laying out the absurdity &amp; danger of Obama Admin’s abuse of surveillance &amp; law enforcement against political enemies.",,,,,-0.9062,0.249,0.751,0
,2018-05-21T20:48:28,4,3,Clintonista Mark Penn: 'Deep State' Flailing as Mueller Probe Crumbles!  https://t.co/EtzUoVCbac,,,,,0,0,1,0
,2018-05-21T20:47:27,32,26,"Nolte: Ex-CIA Director John Brennan Threatens Paul Ryan, Mitch McConnell for 'Enabling' Trump. SOUNDS LIKE BRENNAN IS THE CRIMINAL HERE! #VoteDemsOUT https://t.co/te3W5JAPeu",,,,,-0.5848,0.24,0.649,0.11
,2018-05-21T20:41:10,3,5,"Trump, Rosenstein, Wray Meeting At White House To Talk Campaign Spying https://t.co/CI6ftsFIZp via @BreitbartNews",,,,,0,0,1,0
,2018-05-21T20:31:52,3,3,"Billboard Music Awards Ratings Hit Low, ‘Brooklyn Nine-Nine’ Finale Rises, NBA Up With Warriors’ Win!  BYE BYE LEFTIES AWARD SHOWS - NOBODY CARES!  https://t.co/bY36ezbbmV via @deadline",,,,,0.9354,0.056,0.534,0.41
,2018-05-21T17:34:20,2,0,Riverside County CA - Vote for JAN HARNIK for County Supervisor --&gt; She actively opposes the early release of criminals.,,,,,-0.34,0.161,0.739,0.1
,2018-05-21T17:33:12,3,2,JAN HARNIK stopped politicians from taking junkets to foreign countries and cut taxpayer dollar waste.  JAN HARNIK for RIVERSIDE COUNTY SUPERVISOR!,,,,,-0.7263,0.283,0.717,0
,2018-05-21T17:32:38,2,0,"JAN HARNIK for Riverside County Supervisor --&gt; She Streamlined government permits, bringing more jobs to the Coachella Valley! #VoteJanHarnik",,,,,0,0,1,0
,2018-05-21T17:31:42,1,0,JAN HARNIK for RIVERSIDE COUNTY SUPERVISOR - Balanced every city budget and built a $66 million reserve while maintaining public safety funding.,,,,,0.4215,0,0.872,0.128
,2018-05-21T17:16:59,11,5,Time for a real investigation into Hillary Clinton. https://t.co/GXQg0tOaHR,,,,,0,0,1,0
,2018-05-21T17:16:30,6,3,#VoteDemsOUT https://t.co/GsNo0j9Haj,,,,,0,0,1,0
,2018-05-21T17:16:08,8,4,"Exactly.  Why isn't Mueller team demanding to see the DNC servers and Wiener's laptop that had over 60,000 Hillary emails on it?????
#VoteDemsOUT https://t.co/ihhm116VOy",,,,,0.3871,0,0.898,0.102
,2018-05-21T17:15:23,0,29937,"RT @realDonaldTrump: ....and why hasn’t the Podesta brother been charged and arrested, like others, after being forced to close down his ve…",,,,,-0.6597,0.278,0.634,0.088
,2018-05-21T17:15:14,0,19168,RT @realDonaldTrump: The Witch Hunt finds no Collusion with Russia - so now they’re looking at the rest of the World. Oh’ great!,,,,,0.1759,0.178,0.676,0.146
,2018-05-21T17:15:03,0,53118,"RT @realDonaldTrump: I hereby demand, and will do so officially tomorrow, that the Department of Justice look into whether or not the FBI/D…",,,,,0.4404,0.06,0.803,0.137
,2018-05-21T17:14:46,0,16196,"RT @realDonaldTrump: I ask Senator Chuck Schumer, why didn’t President Obama &amp; the Democrats do something about Trade with China, including…",,,,,0,0,1,0
,2018-05-21T17:14:30,0,21196,RT @realDonaldTrump: ...they then used to start an investigation about Trump. It is that simple. This guy is the genesis of this whole Deba…,,,,,0,0,1,0
,2018-05-21T17:13:47,0,19443,RT @realDonaldTrump: ....top of the FBI. Brennan started this entire debacle about President Trump. We now know that Brennan had detailed k…,,,,,0,0,1,0
,2018-05-21T17:13:33,0,31213,"RT @realDonaldTrump: “John Brennan is panicking. He has disgraced himself, he has disgraced the Country, he has disgraced the entire Intell…",,,,,-0.8979,0.412,0.588,0
,2018-05-21T17:13:24,0,5546,RT @RealCandaceO: Democrats tend to ask questions about Donald Trump's mental health. When are they going to start asking the tough questio…,,,,,-0.128,0.067,0.933,0
,2018-05-21T17:13:13,0,24634,"RT @realDonaldTrump: The Wall Street Journal asks, “WHERE IN THE WORLD WAS BARACK OBAMA?”  A very good question!",,,,,0.54,0,0.821,0.179
,2018-05-21T17:13:05,0,6,RT @therealcornett: Judicial Watch Files Two Lawsuits against Justice Department for Docs on Top Officials’ Ties to Clinton Dossier Creator…,,,,,0.5574,0.067,0.714,0.218
,2018-05-21T17:12:54,0,22,RT @therealcornett: WATCH: Kellyanne HUMILIATES CNN Host and Forces Him to Admit Who he ‘Voted’ For https://t.co/Anc7fDdSOA via @truthfeedn…,,,,,-0.2342,0.127,0.789,0.084
,2018-05-21T17:12:45,0,9,"RT @therealcornett: @RealCandaceO on the U.S. embassy opening in Jerusalem: ""You could feel the energy in the room. You can feel the excite…",,,,,0.2732,0,0.913,0.087
,2018-05-21T17:12:25,0,75,"RT @therealcornett: 🚨🚨🚨IMPORTANT 🚨🚨🚨

Call the @FBI at 1-800-CALL-FBI and tell them that you don't appreciate Robert Mueller's attempt to u…",,,,,-0.3089,0.101,0.899,0
,2018-05-21T17:11:55,0,31,"RT @therealcornett: 🚨🚨🚨IMPORTANT 🚨🚨🚨

Call the Department of Justice at 1-202-514-2000 and tell them that you don't appreciate Robert Muell…",,,,,0.2828,0.095,0.761,0.144
,2018-05-21T17:11:36,2,0,OBAMA + SOROS = Leftist Scum https://t.co/AVt2WwrgG8,,,,,0,0,1,0
,2018-05-21T17:11:12,0,12,RT @therealcornett: HAPPENING NOW: DOJ Responds to Trump’s Demand for an Investigation https://t.co/NiNLfeKQAQ via @truthfeednews,,,,,-0.128,0.097,0.903,0
,2018-05-21T17:07:54,0,61,"RT @therealcornett: JW President @TomFitton: “Judicial Watch uncovered some new emails that are pretty startling, because they show collusi…",,,,,0.7804,0,0.671,0.329
,2018-05-21T17:07:40,0,7,RT @therealcornett: Hillary Clinton Warns Democrats: You’re NEVER Getting Rid of Me https://t.co/FWmHecX5cS via @truthfeednews,,,,,-0.1027,0.091,0.909,0
,2018-05-21T17:07:31,0,18,RT @therealcornett: REPORT: Here’s How Much Deep State Paid ‘FBI MOLE’ to SPY on Trump https://t.co/xZW3HfuDXW via @truthfeednews,,,,,0,0,1,0
,2018-05-21T17:07:21,0,12,RT @therealcornett: China Makes BOLD Promise to Trump as They CAVE Yet Again to ‘America First’ https://t.co/zpk1vIExcV via @truthfeednews,,,,,0.6841,0,0.751,0.249
,2018-05-21T17:07:10,0,4040,"RT @RealCandaceO: This was a great honor— a wonderful conversation with @RealBenCarson, a trailblazer for the black community. 

Tick-tock,…",,,,,0.8316,0,0.642,0.358
,2018-05-21T17:07:01,5,2,"#VoteDemsOUT
#BlacksforTrump https://t.co/ykey7IojUW",,,,,0,0,1,0
,2018-05-21T17:06:33,0,17,"RT @therealcornett: DOJ Says Atty. Gen. Used Alias to Conduct Official Business to Protect Security, Privacy - Judicial Watch
https://t.co/…",,,,,0.6124,0,0.773,0.227
